id;"reportingAuthor";"type";year;"language"
19720;"Knorr, Andreas";"Sonstiges";2012;"de"
19721;"Knorr, Andreas";"Buchkapitel";2012;"de"
19722;"Knorr, Andreas";"Buchkapitel";2013;"en"
19723;"Knorr, Andreas";"Buchkapitel";2009;"en"
19724;"Knorr, Andreas";"Buchkapitel";2009;"en"
19725;"Knorr, Andreas";"Buchkapitel";2009;"en"
19726;"Knorr, Andreas";"Buchkapitel";2009;"en"
19728;"Knorr, Andreas";"Sonstiges";2010;"en"
19729;"Knorr, Andreas";"Sonstiges";2010;"en"
19730;"Knorr, Andreas";"Sonstiges";2010;"en"
19731;"Knorr, Andreas";"Sonstiges";2010;"en"
19732;"Knorr, Andreas";"Sonstiges";2011;"en"
19733;"Knorr, Andreas";"Sonstiges";2012;"en"
19734;"Knorr, Andreas";"Sonstiges";2012;"en"
19735;"Knorr, Andreas";"Sammelband";2012;"de"
19736;"Martini, Mario";"Monographie";2011;"de"
19737;"Martini, Mario";"Monographie";2011;"de"
19738;"Martini, Mario";"Sonstiges";2011;"de"
19739;"Martini, Mario";"Monographie";2011;"de"
19740;"Martini, Mario";"Monographie";2013;"de"
19742;"Martini, Mario";"Artikel";2009;"de"
19743;"Martini, Mario";"Artikel";2013;"de"
19744;"Martini, Mario";"Artikel";2009;"de"
19745;"Martini, Mario";"Artikel";2009;"de"
19746;"Martini, Mario";"Artikel";2009;"de"
19747;"Martini, Mario";"Buchkapitel";2010;"de"
19748;"Raimondi, Francesca";"Buchkapitel";2009;"de"
19749;"Raimondi, Francesca";"Sammelband";2011;"de"
19750;"Zimmermann, Lisbeth";"Artikel";2013;"de"
19751;"Zimmermann, Lisbeth";"Artikel";2013;"de"
19752;"Zimmermann, Lisbeth";"Artikel";2009;"de"
19753;"Zimmermann, Lisbeth";"Sonstiges";2013;"en"
19754;"Zimmermann, Lisbeth";"Sonstiges";2010;"en"
19755;"Zimmermann, Lisbeth";"Sonstiges";2010;"de"
19757;"Babajew, Aser";"Buchkapitel";2013;"de"
19758;"Babajew, Aser";"Buchkapitel";2012;"de"
19759;"Babajew, Aser";"Sonstiges";2011;"de"
19760;"Babajew, Aser";"Buchkapitel";2011;"de"
19761;"Babajew, Aser";"Buchkapitel";2010;"de"
19762;"Babajew, Aser";"Artikel";2010;"de"
19763;"Babajew, Aser";"Artikel";2010;"en"
19764;"Babajew, Aser";"Sonstiges";2010;"de"
19765;"Babajew, Aser";"Buchkapitel";2009;"de"
19766;"Martini, Mario";"Artikel";2010;"de"
19767;"Martini, Mario";"Artikel";2010;"de"
19768;"Martini, Mario";"Buchkapitel";2010;"de"
19769;"Martini, Mario";"Artikel";2010;"de"
19770;"Martini, Mario";"Artikel";2011;"de"
19771;"Martini, Mario";"Buchkapitel";2011;"de"
19772;"Martini, Mario";"Buchkapitel";2011;"de"
19773;"Martini, Mario";"Artikel";2011;"de"
19774;"Martini, Mario";"Artikel";2012;"de"
19775;"Martini, Mario";"Artikel";2012;"de"
19776;"Martini, Mario";"Artikel";2012;"de"
19777;"Martini, Mario";"Artikel";2012;"de"
19778;"Martini, Mario";"Artikel";2012;"de"
19779;"Martini, Mario";"Sonstiges";2012;"de"
19780;"Martini, Mario";"Artikel";2012;"de"
19782;"Martini, Mario";"Buchkapitel";2013;"de"
19783;"Baumgart-Ochse, Claudia";"Buchkapitel";2013;"de"
19784;"Baumgart-Ochse, Claudia";"Buchkapitel";2012;"de"
19785;"Martini, Mario";"Artikel";2013;"de"
19786;"Baumgart-Ochse, Claudia";"Sonstiges";2012;"en"
19787;"Martini, Mario";"Buchkapitel";2013;"de"
19788;"Baumgart-Ochse, Claudia";"Sonstiges";2011;"en"
19789;"Martini, Mario";"Artikel";2013;"de"
19790;"Baumgart-Ochse, Claudia";"Sonstiges";2011;"de"
19791;"Martini, Mario";"Artikel";2013;"de"
19792;"Baumgart-Ochse, Claudia";"Sonstiges";2010;"de"
19793;"Baumgart-Ochse, Claudia";"Buchkapitel";2011;"de"
19795;"Baumgart-Ochse, Claudia";"Buchkapitel";2010;"de"
19796;"Baumgart-Ochse, Claudia";"Artikel";2010;"de"
19798;"Baumgart-Ochse, Claudia";"Buchkapitel";2010;"de"
19799;"Baumgart-Ochse, Claudia";"Artikel";2009;"en"
19804;"Martini, Mario";"Artikel";2012;"de"
19806;"Martini, Mario";"Artikel";2013;"de"
19808;"Martini, Mario";"Artikel";2009;"de"
19810;"Martini, Mario";"Artikel";2011;"de"
19811;"Martini, Mario";"Sonstiges";2011;"de"
19812;"Martini, Mario";"Artikel";2012;"de"
19821;"Martini, Mario";"Sonstiges";2011;"de"
19825;"Brandt, Hans-Jürgen";"Monographie";2013;"es"
19826;"Brock, Lothar";"Buchkapitel";2013;"de"
19827;"Brock, Lothar";"Buchkapitel";2013;"en"
19828;"Brock, Lothar";"Buchkapitel";2013;"de"
19829;"Brock, Lothar";"Buchkapitel";2013;"de"
19830;"Brock, Lothar";"Artikel";2013;"de"
19831;"Brock, Lothar";"Sonstiges";2013;"en"
19832;"Brock, Lothar";"Artikel";2013;"de"
19833;"Morner, Michele";"Monographie";2010;"de"
19835;"Morner, Michele";"Artikel";2013;"en"
19836;"Morner, Michele";"Artikel";2012;"en"
19837;"Morner, Michele";"Artikel";2011;"en"
19838;"Morner, Michele";"Artikel";2010;"en"
19839;"Morner, Michele";"Artikel";2010;"en"
19840;"Morner, Michele";"Buchkapitel";2010;"de"
19841;"Morner, Michele";"Artikel";2009;"en"
19842;"Morner, Michele";"Sonstiges";2010;"de"
19843;"Morner, Michele";"Sonstiges";2010;"de"
19844;"Mühlenkamp, Holger";"Monographie";2009;"de"
19845;"Mühlenkamp, Holger";"Artikel";2009;"de"
19846;"Mühlenkamp, Holger";"Buchkapitel";2010;"de"
19847;"Mühlenkamp, Holger";"Artikel";2010;"de"
19848;"Mühlenkamp, Holger";"Buchkapitel";2010;"de"
19849;"Mühlenkamp, Holger";"Buchkapitel";2011;"de"
19850;"Mühlenkamp, Holger";"Buchkapitel";2012;"de"
19851;"Mühlenkamp, Holger";"Buchkapitel";2012;"de"
19852;"Mühlenkamp, Holger";"Buchkapitel";2012;"de"
19853;"Mühlenkamp, Holger";"Sonstiges";2010;"de"
19854;"Mühlenkamp, Holger";"Sonstiges";2011;"de"
19855;"Mühlenkamp, Holger";"Sonstiges";2011;"de"
19856;"Mühlenkamp, Holger";"Sonstiges";2012;"nl"
19857;"Mühlenkamp, Holger";"Artikel";2009;"de"
19858;"Mühlenkamp, Holger";"Artikel";2010;"de"
19859;"Mühlenkamp, Holger";"Artikel";2010;"de"
19860;"Mühlenkamp, Holger";"Artikel";2011;"de"
19861;"Mühlenkamp, Holger";"Artikel";2011;"de"
19862;"Mühlenkamp, Holger";"Artikel";2011;"de"
19863;"Mühlenkamp, Holger";"Artikel";2013;"de"
19864;"Brock, Lothar";"Artikel";2012;"de"
19865;"Brock, Lothar";"Artikel";2012;"de"
19866;"Brock, Lothar";"Monographie";2011;"de"
19867;"Brock, Lothar";"Artikel";2011;"en"
19868;"Brock, Lothar";"Buchkapitel";2011;"de"
19869;"Brock, Lothar";"Buchkapitel";2011;"de"
19870;"Brock, Lothar";"Buchkapitel";2011;"de"
19871;"Brock, Lothar";"Buchkapitel";2011;"en"
19872;"Brock, Lothar";"Buchkapitel";2011;"de"
19873;"Brock, Lothar";"Buchkapitel";2011;"de"
19874;"Brock, Lothar";"Sonstiges";2010;"de"
19875;"Brock, Lothar";"Artikel";2010;"de"
19876;"Chambers, Paul";"Sammelband";2013;"en"
19877;"Brock, Lothar";"Monographie";2013;"en"
19879;"Chambers, Paul";"Artikel";2013;"en"
19880;"Chambers, Paul";"Artikel";2013;"en"
19881;"Chambers, Paul";"Artikel";2012;"en"
19882;"Chambers, Paul";"Artikel";2011;"en"
19883;"Chambers, Paul";"Artikel";2011;"en"
19884;"Chambers, Paul";"Monographie";2011;"en"
19885;"Chambers, Paul";"Buchkapitel";2011;"en"
19886;"Chambers, Paul";"Buchkapitel";2011;"en"
19887;"Chambers, Paul";"Sonstiges";2012;"en"
19888;"Chambers, Paul";"Artikel";2011;"en"
19889;"Chambers, Paul";"Buchkapitel";2010;"en"
19890;"Chambers, Paul";"Artikel";2010;"en"
19891;"Chambers, Paul";"Artikel";2010;"en"
19892;"Chambers, Paul";"Artikel";2010;"en"
19893;"Chambers, Paul";"Artikel";2010;"en"
19894;"Chambers, Paul";"Artikel";2010;"de"
19895;"Chambers, Paul";"Sonstiges";2010;"en"
19896;"Coni-Zimmer, Melanie";"Artikel";2013;"de"
19897;"Coni-Zimmer, Melanie";"Buchkapitel";2013;"de"
19898;"Coni-Zimmer, Melanie";"Sonstiges";2013;"en"
19899;"Coni-Zimmer, Melanie";"Artikel";2012;"de"
19900;"Coni-Zimmer, Melanie";"Sonstiges";2012;"en"
19901;"Coni-Zimmer, Melanie";"Buchkapitel";2012;"de"
19902;"Coni-Zimmer, Melanie";"Buchkapitel";2010;"en"
19904;"Coni-Zimmer, Melanie";"Buchkapitel";2010;"en"
19905;"Coni-Zimmer, Melanie";"Sonstiges";2009;"de"
19906;"Dembinski, Matthias";"Sonstiges";2013;"de"
19907;"Dembinski, Matthias";"Sonstiges";2012;"en"
19908;"Dembinski, Matthias";"Sonstiges";2012;"de"
19909;"Dembinski, Matthias";"Buchkapitel";2011;"de"
19910;"Dembinski, Matthias";"Sonstiges";2011;"en"
19911;"Dembinski, Matthias";"Artikel";2011;"en"
19912;"Dembinski, Matthias";"Artikel";2011;"en"
19913;"Dembinski, Matthias";"Artikel";2011;"en"
19914;"Dembinski, Matthias";"Buchkapitel";2011;"de"
19915;"Dembinski, Matthias";"Buchkapitel";2011;"de"
19916;"Dembinski, Matthias";"Artikel";2011;"en"
19917;"Dembinski, Matthias";"Artikel";2011;"de"
19918;"Dembinski, Matthias";"Sonstiges";2010;"de"
19919;"Dembinski, Matthias";"Sonstiges";2010;"de"
19920;"Dembinski, Matthias";"Sonstiges";2010;"de"
19921;"Dembinski, Matthias";"Sonstiges";2010;"de"
19922;"Dembinski, Matthias";"Sonstiges";2010;"de"
19923;"Dembinski, Matthias";"Buchkapitel";2010;"de"
19924;"Dembinski, Matthias";"Artikel";2009;"de"
19925;"Dembinski, Matthias";"Sonstiges";2009;"en"
19926;"Dembinski, Matthias";"Sonstiges";2009;"de"
19927;"Sommermann, Karl-Peter";"Sammelband";2009;"de"
19928;"Sommermann, Karl-Peter";"Sammelband";2011;"de"
19929;"Sommermann, Karl-Peter";"Sammelband";2013;"de"
19930;"Sommermann, Karl-Peter";"Sammelband";2013;"de"
19931;"Sommermann, Karl-Peter";"Buchkapitel";2010;"de"
19932;"Sommermann, Karl-Peter";"Buchkapitel";2012;"de"
19933;"Sommermann, Karl-Peter";"Buchkapitel";2012;"de"
19934;"Sommermann, Karl-Peter";"Buchkapitel";2010;"de"
19935;"Sommermann, Karl-Peter";"Buchkapitel";2009;"de"
19936;"Sommermann, Karl-Peter";"Buchkapitel";2011;"de"
19937;"Sommermann, Karl-Peter";"Buchkapitel";2012;"de"
19938;"Sommermann, Karl-Peter";"Buchkapitel";2012;"de"
19939;"Sommermann, Karl-Peter";"Buchkapitel";2013;"de"
19941;"Sommermann, Karl-Peter";"Buchkapitel";2013;"de"
19942;"Sommermann, Karl-Peter";"Buchkapitel";2009;"de"
19943;"Sommermann, Karl-Peter";"Buchkapitel";2013;"de"
19944;"Sommermann, Karl-Peter";"Buchkapitel";2013;"de"
19945;"Sommermann, Karl-Peter";"Sonstiges";2013;"en"
19946;"Sommermann, Karl-Peter";"Buchkapitel";2013;"en"
19947;"Sommermann, Karl-Peter";"Buchkapitel";2013;"en"
19948;"Sommermann, Karl-Peter";"Sammelband";2009;"fr"
19949;"Sommermann, Karl-Peter";"Buchkapitel";2009;"fr"
19950;"Sommermann, Karl-Peter";"Artikel";2010;"fr"
19951;"Sommermann, Karl-Peter";"Artikel";2012;"fr"
19952;"Sommermann, Karl-Peter";"Artikel";2013;"fr"
19953;"Sommermann, Karl-Peter";"Buchkapitel";2009;"es"
19954;"Sommermann, Karl-Peter";"Buchkapitel";2010;"es"
19955;"Sommermann, Karl-Peter";"Buchkapitel";2010;"es"
19956;"Sommermann, Karl-Peter";"Buchkapitel";2012;"es"
19957;"Sommermann, Karl-Peter";"Buchkapitel";2013;"es"
19958;"Sommermann, Karl-Peter";"Sonstiges";2010;"de"
19959;"Sommermann, Karl-Peter";"Sonstiges";2010;"es"
19960;"Sommermann, Karl-Peter";"Monographie";2009;"pt"
19961;"Sommermann, Karl-Peter";"Buchkapitel";2009;"pt"
19962;"Sommermann, Karl-Peter";"Buchkapitel";2009;"pt"
19963;"Sommermann, Karl-Peter";"Sonstiges";2009;"de"
19964;"Sommermann, Karl-Peter";"Buchkapitel";2009;"de"
19965;"Sommermann, Karl-Peter";"Buchkapitel";2009;"de"
19966;"Sommermann, Karl-Peter";"Sonstiges";2010;"de"
19967;"El Ouazghari, Karima";"Artikel";2012;"en"
19968;"El Ouazghari, Karima";"Sonstiges";2012;"de"
19969;"El Ouazghari, Karima";"Buchkapitel";2012;"de"
19970;"El Ouazghari, Karima";"Artikel";2011;"en"
19971;"El Ouazghari, Karima";"Sonstiges";2011;"de"
19972;"El Ouazghari, Karima";"Artikel";2011;"de"
19973;"Fehl, Caroline";"Artikel";2013;"en"
19974;"Fehl, Caroline";"Buchkapitel";2013;"de"
19975;"Fehl, Caroline";"Buchkapitel";2012;"en"
19976;"Fehl, Caroline";"Monographie";2012;"en"
19977;"Fehl, Caroline";"Buchkapitel";2012;"en"
19978;"Fehl, Caroline";"Sonstiges";2011;"de"
19979;"Fehl, Caroline";"Sonstiges";2011;"de"
19994;"Flohr, Annegret";"Buchkapitel";2013;"de"
19995;"Flohr, Annegret";"Buchkapitel";2013;"de"
19996;"Flohr, Annegret";"Sonstiges";2013;"en"
19997;"Flohr, Annegret";"Buchkapitel";2013;"en"
19998;"Flohr, Annegret";"Sonstiges";2012;"en"
20000;"Flohr, Annegret";"Monographie";2010;"en"
20016;"Stelkens, Ulrich";"Sammelband";2012;"en"
20017;"Stelkens, Ulrich";"Sammelband";2011;"de"
20018;"Stelkens, Ulrich";"Sammelband";2010;"en"
20020;"Stelkens, Ulrich";"Sonstiges";2010;"de"
20023;"Stelkens, Ulrich";"Buchkapitel";2009;"de"
20028;"Stelkens, Ulrich";"Artikel";2013;"de"
20029;"Stelkens, Ulrich";"Buchkapitel";2013;"it"
20030;"Stelkens, Ulrich";"Artikel";2012;"de"
20031;"Stelkens, Ulrich";"Buchkapitel";2012;"de"
20032;"Borchardt, Ulrike";"Buchkapitel";2011;"de"
20033;"Stelkens, Ulrich";"Artikel";2012;"de"
20034;"Borchardt, Ulrike";"Buchkapitel";2009;"de"
20035;"Stelkens, Ulrich";"Artikel";2012;"de"
20040;"Stelkens, Ulrich";"Buchkapitel";2012;"en"
20044;"Stelkens, Ulrich";"Artikel";2012;"en"
20053;"Stelkens, Ulrich";"Buchkapitel";2011;"de"
20055;"Stelkens, Ulrich";"Artikel";2011;"en"
20056;"Stelkens, Ulrich";"Artikel";2011;"de"
20057;"Stelkens, Ulrich";"Artikel";2011;"fr"
20059;"Stelkens, Ulrich";"Buchkapitel";2011;"de"
20064;"Stelkens, Ulrich";"Buchkapitel";2010;"en"
20065;"Stelkens, Ulrich";"Buchkapitel";2010;"en"
20066;"Stelkens, Ulrich";"Artikel";2010;"de"
20067;"Stelkens, Ulrich";"Buchkapitel";2010;"de"
20068;"Stelkens, Ulrich";"Artikel";2010;"de"
20069;"Stelkens, Ulrich";"Buchkapitel";2010;"de"
20070;"Stelkens, Ulrich";"Artikel";2010;"de"
20071;"Stelkens, Ulrich";"Artikel";2010;"de"
20072;"Stelkens, Ulrich";"Artikel";2010;"de"
20073;"Stelkens, Ulrich";"Artikel";2009;"de"
20074;"Stelkens, Ulrich";"Buchkapitel";2009;"de"
20075;"Stelkens, Ulrich";"Artikel";2009;"de"
20076;"Stelkens, Ulrich";"Sonstiges";2013;"de"
20077;"Stelkens, Ulrich";"Sonstiges";2010;"de"
20078;"Stelkens, Ulrich";"Sonstiges";2009;"de"
20079;"Stelkens, Ulrich";"Sonstiges";2009;"de"
20080;"Stelkens, Ulrich";"Sonstiges";2010;"de"
20081;"Weiß, Wolfgang";"Monographie";2010;"de"
20082;"Weiß, Wolfgang";"Monographie";2013;"de"
20083;"Weiß, Wolfgang";"Sammelband";2010;"de"
20084;"Weiß, Wolfgang";"Sammelband";2012;"en"
20085;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20086;"Weiß, Wolfgang";"Sonstiges";2012;"de"
20087;"Weiß, Wolfgang";"Buchkapitel";2012;"de"
20088;"Weiß, Wolfgang";"Buchkapitel";2009;"de"
20089;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20100;"Gromes, Thorsten";"Buchkapitel";2013;"de"
20101;"Gromes, Thorsten";"Artikel";2013;"de"
20102;"Gromes, Thorsten";"Sonstiges";2013;"de"
20104;"Gromes, Thorsten";"Artikel";2012;"de"
20105;"Gromes, Thorsten";"Monographie";2012;"de"
20106;"Gromes, Thorsten";"Sonstiges";2012;"de"
20107;"Gromes, Thorsten";"Buchkapitel";2012;"de"
20108;"Gromes, Thorsten";"Artikel";2011;"de"
20109;"Gromes, Thorsten";"Buchkapitel";2011;"en"
20110;"Gromes, Thorsten";"Artikel";2011;"de"
20111;"Gromes, Thorsten";"Buchkapitel";2011;"de"
20112;"Gromes, Thorsten";"Artikel";2011;"en"
20113;"Gromes, Thorsten";"Artikel";2011;"de"
20114;"Gromes, Thorsten";"Artikel";2010;"en"
20115;"Gromes, Thorsten";"Artikel";2010;"de"
20116;"Gromes, Thorsten";"Buchkapitel";2010;"de"
20117;"Gromes, Thorsten";"Sonstiges";2009;"de"
20118;"Gromes, Thorsten";"Sonstiges";2009;"en"
20156;"Karakas, Cemal";"Artikel";2013;"en"
20157;"Karakas, Cemal";"Buchkapitel";2013;"de"
20158;"Karakas, Cemal";"Artikel";2013;"de"
20160;"Karakas, Cemal";"Buchkapitel";2012;"de"
20161;"Karakas, Cemal";"Sonstiges";2012;"en"
20162;"Karakas, Cemal";"Sonstiges";2011;"en"
20163;"Karakas, Cemal";"Artikel";2010;"en"
20164;"Karakas, Cemal";"Sonstiges";2010;"de"
20180;"Weiß, Wolfgang";"Artikel";2013;"de"
20183;"Weiß, Wolfgang";"Buchkapitel";2013;"de"
20186;"Weiß, Wolfgang";"Buchkapitel";2013;"en"
20188;"Weiß, Wolfgang";"Artikel";2013;"de"
20190;"Weiß, Wolfgang";"Artikel";2013;"de"
20193;"Weiß, Wolfgang";"Buchkapitel";2012;"de"
20198;"Weiß, Wolfgang";"Buchkapitel";2012;"en"
20201;"Weiß, Wolfgang";"Buchkapitel";2012;"en"
20205;"Weiß, Wolfgang";"Buchkapitel";2012;"en"
20207;"Weiß, Wolfgang";"Buchkapitel";2011;"en"
20210;"Schnapp, Kai-Uwe";"Artikel";2013;"de"
20211;"Schnapp, Kai-Uwe";"Buchkapitel";2013;"de"
20212;"Schnapp, Kai-Uwe";"Sammelband";2012;"de"
20213;"Weiß, Wolfgang";"Artikel";2011;"de"
20214;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20215;"Schnapp, Kai-Uwe";"Monographie";2009;"de"
20216;"Weiß, Wolfgang";"Artikel";2011;"en"
20217;"Schnapp, Kai-Uwe";"Sonstiges";2009;"de"
20218;"Schnapp, Kai-Uwe";"Artikel";2009;"de"
20219;"Schnapp, Kai-Uwe";"Sonstiges";2009;"de"
20229;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20230;"Weiß, Wolfgang";"Artikel";2011;"en"
20231;"Weiß, Wolfgang";"Artikel";2011;"en"
20232;"Weiß, Wolfgang";"Buchkapitel";2011;"en"
20233;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20234;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20238;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20242;"Weiß, Wolfgang";"Buchkapitel";2011;"de"
20244;"Weiß, Wolfgang";"Artikel";2010;"de"
20246;"Weiß, Wolfgang";"Buchkapitel";2010;"en"
20248;"Weiß, Wolfgang";"Artikel";2010;"de"
20251;"Weiß, Wolfgang";"Artikel";2010;"en"
20252;"Weiß, Wolfgang";"Artikel";2009;"de"
20253;"Weiß, Wolfgang";"Artikel";2009;"en"
20257;"Weiß, Wolfgang";"Sonstiges";2009;"de"
20260;"Weiß, Wolfgang";"Sonstiges";2010;"de"
20261;"Weiß, Wolfgang";"Sonstiges";2010;"de"
20263;"Weiß, Wolfgang";"Sonstiges";2011;"de"
20264;"Weiß, Wolfgang";"Sonstiges";2013;"en"
20265;"Weiß, Wolfgang";"Sonstiges";2013;"de"
20269;"Willner, Roland";"Artikel";2013;"de"
20271;"Willner, Roland";"Artikel";2011;"en"
20272;"Willner, Roland";"Artikel";2010;"de"
20274;"Willner, Roland";"Monographie";2009;"de"
20275;"Weiß, Wolfgang";"Sonstiges";2011;"de"
20276;"Weiß, Wolfgang";"Sonstiges";2011;"de"
20277;"Weiß, Wolfgang";"Sonstiges";2012;"de"
20278;"Wieland, Joachim";"Monographie";2011;"de"
20279;"Wieland, Joachim";"Monographie";2011;"de"
20280;"Wieland, Joachim";"Monographie";2012;"de"
20281;"Wieland, Joachim";"Buchkapitel";2009;"de"
20282;"Wieland, Joachim";"Artikel";2009;"de"
20283;"Wieland, Joachim";"Buchkapitel";2009;"de"
20284;"Wieland, Joachim";"Buchkapitel";2009;"de"
20285;"Wieland, Joachim";"Buchkapitel";2009;"de"
20286;"Wieland, Joachim";"Artikel";2009;"de"
20287;"Wieland, Joachim";"Artikel";2010;"de"
20288;"Wieland, Joachim";"Buchkapitel";2010;"de"
20289;"Wieland, Joachim";"Artikel";2010;"de"
20290;"Wieland, Joachim";"Artikel";2010;"de"
20291;"Wieland, Joachim";"Sonstiges";2010;"de"
20292;"Wieland, Joachim";"Artikel";2011;"de"
20293;"Wieland, Joachim";"Buchkapitel";2011;"de"
20294;"Wieland, Joachim";"Buchkapitel";2011;"de"
20295;"Wieland, Joachim";"Buchkapitel";2011;"de"
20296;"Wieland, Joachim";"Artikel";2011;"de"
20297;"Wieland, Joachim";"Artikel";2011;"de"
20298;"Wieland, Joachim";"Buchkapitel";2011;"de"
20299;"Wieland, Joachim";"Buchkapitel";2011;"de"
20300;"Wieland, Joachim";"Artikel";2011;"de"
20301;"Wieland, Joachim";"Buchkapitel";2011;"de"
20302;"Wieland, Joachim";"Buchkapitel";2011;"de"
20303;"Wieland, Joachim";"Artikel";2013;"de"
20304;"Wieland, Joachim";"Artikel";2012;"de"
20305;"Wieland, Joachim";"Artikel";2012;"de"
20306;"Wieland, Joachim";"Artikel";2012;"de"
20307;"Wieland, Joachim";"Sonstiges";2012;"de"
20308;"Wieland, Joachim";"Artikel";2012;"de"
20309;"Wieland, Joachim";"Artikel";2013;"de"
20310;"Wieland, Joachim";"Artikel";2013;"de"
20311;"Wieland, Joachim";"Artikel";2013;"de"
20312;"Wieland, Joachim";"Artikel";2013;"de"
20313;"Wieland, Joachim";"Sonstiges";2010;"de"
20314;"Wieland, Joachim";"Sonstiges";2013;"de"
20315;"Wieland, Joachim";"Sammelband";2011;"de"
20316;"Wieland, Joachim";"Sammelband";2011;"de"
20317;"Wieland, Joachim";"Sammelband";2012;"de"
20318;"Wieland, Joachim";"Sonstiges";2009;"de"
20319;"Wieland, Joachim";"Sonstiges";2011;"de"
20320;"Wieland, Joachim";"Sonstiges";2011;"de"
20321;"Wieland, Joachim";"Sonstiges";2011;"de"
20322;"Wieland, Joachim";"Sonstiges";2011;"de"
20323;"Wieland, Joachim";"Sonstiges";2011;"de"
20324;"Wieland, Joachim";"Sonstiges";2012;"de"
20325;"Wieland, Joachim";"Sonstiges";2012;"de"
20326;"Wieland, Joachim";"Sonstiges";2012;"de"
20327;"Wieland, Joachim";"Sonstiges";2012;"de"
20328;"Wieland, Joachim";"Sonstiges";2012;"de"
20329;"Wieland, Joachim";"Sonstiges";2012;"de"
20330;"Wieland, Joachim";"Sonstiges";2012;"de"
20331;"Wieland, Joachim";"Sonstiges";2012;"de"
20332;"Wieland, Joachim";"Sonstiges";2012;"de"
20333;"Wieland, Joachim";"Sonstiges";2013;"de"
20334;"Wieland, Joachim";"Sonstiges";2013;"de"
20335;"Wieland, Joachim";"Sonstiges";2013;"de"
20336;"Wieland, Joachim";"Sonstiges";2013;"de"
20338;"Wieland, Joachim";"Sonstiges";2009;"de"
20339;"Wieland, Joachim";"Sonstiges";2012;"de"
20340;"Kohl, Christoph";"Sonstiges";2013;"de"
20341;"Kohl, Christoph";"Buchkapitel";2013;"it"
20342;"Kohl, Christoph";"Sonstiges";2013;"de"
20343;"Kohl, Christoph";"Artikel";2012;"en"
20344;"Kohl, Christoph";"Artikel";2012;"de"
20345;"Kohl, Christoph";"Buchkapitel";2012;"it"
20346;"Kohl, Christoph";"Sonstiges";2012;"en"
20347;"Kohl, Christoph";"Sonstiges";2012;"en"
20348;"Kohl, Christoph";"Artikel";2011;"pt"
20358;"Kreuzer, Peter";"Sonstiges";2013;"de"
20359;"Kreuzer, Peter";"Sonstiges";2012;"en"
20360;"Kreuzer, Peter";"Sonstiges";2012;"en"
20361;"Kreuzer, Peter";"Sonstiges";2011;"en"
20362;"Kreuzer, Peter";"Buchkapitel";2012;"de"
20363;"Kreuzer, Peter";"Sonstiges";2011;"en"
20364;"Kreuzer, Peter";"Sonstiges";2011;"de"
20365;"Kreuzer, Peter";"Buchkapitel";2010;"en"
20366;"Kreuzer, Peter";"Buchkapitel";2010;"en"
20367;"Kreuzer, Peter";"Sonstiges";2009;"en"
20368;"Kreuzer, Peter";"Buchkapitel";2010;"en"
20369;"Kreuzer, Peter";"Artikel";2009;"en"
20370;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20371;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20372;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20373;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20374;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20375;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20376;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20377;"Kubbig, Bernd";"Buchkapitel";2012;"en"
20378;"Kubbig, Bernd";"Artikel";2011;"en"
20379;"Kubbig, Bernd";"Artikel";2011;"en"
20380;"Kubbig, Bernd";"Monographie";2012;"en"
20383;"Liss, Carolin";"Buchkapitel";2013;"en"
20384;"Liss, Carolin";"Artikel";2013;"en"
20385;"Liss, Carolin";"Buchkapitel";2012;"en"
20386;"Liss, Carolin";"Artikel";2011;"en"
20387;"Liss, Carolin";"Buchkapitel";2011;"en"
20388;"Liss, Carolin";"Artikel";2011;"en"
20389;"Liss, Carolin";"Artikel";2009;"en"
20390;"Liss, Carolin";"Artikel";2009;"nl"
20391;"Liss, Carolin";"Artikel";2009;"en"
20396;"Mannitz, Sabine";"Sonstiges";2013;"en"
20397;"Mannitz, Sabine";"Buchkapitel";2013;"en"
20398;"Mannitz, Sabine";"Sonstiges";2013;"de"
20399;"Mannitz, Sabine";"Buchkapitel";2012;"en"
20400;"Mannitz, Sabine";"Buchkapitel";2012;"en"
20401;"Mannitz, Sabine";"Artikel";2012;"en"
20402;"Mannitz, Sabine";"Sammelband";2012;"en"
20403;"Mannitz, Sabine";"Sonstiges";2011;"en"
20404;"Mannitz, Sabine";"Buchkapitel";2011;"en"
20405;"Mannitz, Sabine";"Artikel";2011;"en"
20406;"Mannitz, Sabine";"Buchkapitel";2011;"de"
20407;"Mannitz, Sabine";"Artikel";2011;"de"
20408;"Mannitz, Sabine";"Sonstiges";2010;"de"
